,SCHOOL,GENRES,PLAYLIST_LINK
341,"University of St Thomas (Saint Paul, MN)","['pop', 'poprap', 'indiepoptimism', 'rap', 'contemporarycountry', 'electropop', 'hiphop', 'southernhiphop', 'country', 'countryroad', 'moderncountryrock', 'dancepop', 'countrypop', 'edm', 'undergroundhiphop', 'electrohouse', 'modernrock', 'popedm', 'indiepop', 'tropicalhouse', 'folkpop', 'indiepoprap', 'indiecoustica', 'neomellow', 'deepundergroundhiphop', 'electronictrap', 'brostep', 'gangsterrap', 'indiefolk', 'indierb', 'postteenpop', 'alternativerb', 'bigroom', 'chicagorap', 'indietronica', 'melodicrap', 'vaporsoul', 'vaportrap', 'vaportwitch', 'acousticpop', 'anthemworship', 'ccm', 'conscioushiphop', 'indieelectropop', 'stompandholler', 'atlhiphop', 'basstrap', 'christianuplift', 'dirtysouthrap', 'hippop', 'hopebeat', 'indieanthemfolk', 'minneapolisindie', 'newamericana', 'nycpop', 'poprock', 'rb', 'urbancontemporary', 'worship', 'zapstep']",https://embed.spotify.com/?uri=spotify:playlist:4OwlLkjHG4u5zR0eZuIl6o
342,College of William and Mary,"['modernrock', 'indiepop', 'indiepoptimism', 'folkpop', 'indiefolk', 'pop', 'stompandholler', 'indietronica', 'electropop', 'chamberpop', 'dancepop', 'newamericana', 'indierock', 'alternativerb', 'artpop', 'neomellow', 'indiecoustica', 'escaperoom', 'indierb', 'poprap', 'undergroundhiphop', 'freakfolk', 'postteenpop', 'acousticpop', 'hopebeat', 'indiepunk', 'laindie', 'nycpop', 'shimmerpop', 'vaporsoul', 'indiegaragerock', 'rap', 'rock', 'broadway', 'indiesoul', 'modernalternativerock', 'noisepop', 'pianorock', 'trapqueen', 'alternativerock', 'baroquepop', 'bedroomsoul', 'boyband', 'brooklynindie', 'chillwave', 'deepnewamericana', 'hiphop', 'hollywood', 'indieanthemfolk', 'indiepoprap', 'indierockism', 'metropopolis', 'nashvilleindie', 'poprock', 'rb', 'shiverpop', 'showtunes', 'smallroom']",https://embed.spotify.com/?uri=spotify:playlist:7eaEtgDZ9NiNlrMf3q61o1
343,Irvine Valley College,"['edm', 'electrohouse', 'pop', 'electronictrap', 'popedm', 'brostep', 'indiegaragerock', 'indierb', 'alternativerb', 'vaportwitch', 'electropop', 'rap', 'poprap', 'tropicalhouse', 'basstrap', 'undergroundhiphop', 'bigroom', 'indiepoptimism', 'southernhiphop', 'dancepop', 'hiphop', 'indiesoul', 'zapstep', 'calirap', 'koreanrb', 'progressiveelectrohouse', 'progressivehouse', 'vaporsoul', 'vaportrap', 'khop', 'kindie', 'melodicrap', 'bedroompop', 'catstep', 'deeppoprb', 'house', 'kpop', 'koreanpop', 'rb', 'bedroomsoul', 'chillstep', 'deepbigroom', 'indieelectropop', 'indiesurf', 'modernrock', 'neopsychedelic', 'urbancontemporary', 'westcoasttrap', 'canadianelectronic', 'complextro', 'deepdubstep', 'escaperoom', 'miamihiphop', 'persianpop', 'traprun']",https://embed.spotify.com/?uri=spotify:playlist:4yTMpPjBoUM9Jmxo6eqiwN
344,Eastern Kentucky University,"['contemporarycountry', 'countryroad', 'country', 'moderncountryrock', 'countrypop', 'poprap', 'rap', 'outlawcountry', 'pop', 'hiphop', 'southernhiphop', 'reddirt', 'countryrock', 'redneck', 'gangsterrap', 'texascountry', 'countrydawn', 'dirtysouthrap', 'atlhiphop', 'modernrock', 'traditionalcountry', 'dancepop', 'indiepop', 'newamericana', 'undergroundhiphop', 'countrygospel', 'deeppoprb', 'indiefolk', 'nashvillesound', 'rootsrock', 'stompandholler', 'anthemworship', 'ccm', 'folkpop', 'indiepoptimism', 'indietronica', 'worldworship', 'worship', 'alternativecountry', 'christianalternativerock', 'christianmusic', 'deepundergroundhiphop', 'indierock', 'kentuckyindie', 'melodicrap', 'modernsouthernrock', 'progressivebluegrass', 'rock', 'rootsamericana', 'trapqueen', 'viraltrap']",https://embed.spotify.com/?uri=spotify:playlist:7ctmAwBaxZK8mumHYn9T9F
345,CUNY Brooklyn College,"['soca', 'dancehall', 'israelimediterranean', 'israelipop', 'pop', 'rap', 'russiandancepop', 'russianhiphop', 'alternativerb', 'poprap', 'riddim', 'russiandance', 'russianpop', 'southernhiphop', 'chutney', 'afropop', 'hiphop', 'indierb', 'afrodancehall', 'cpop', 'cantopop', 'deeppoprb', 'nigerianpop', 'rb', 'azontobeats', 'bhangra', 'desipop', 'escaperoom', 'mizrahi', 'nigerianhiphop', 'nycrap', 'punjabipop', 'reggaefusion', 'vaportrap', 'desihiphop', 'dmvrap', 'edm', 'electrohouse', 'indiesoul', 'jewishpop', 'loversrock', 'modernbollywood', 'popedm', 'trapqueen', 'undergroundhiphop', 'urbancontemporary', 'arabpop', 'azonto', 'bellydance', 'bigroom', 'brostep', 'complextro', 'deepbigroom', 'electropop', 'hippop', 'melodicrap', 'modernreggae', 'oldschooldancehall', 'progressiveelectrohouse', 'progressivehouse', 'sufi', 'trapsoul']",https://embed.spotify.com/?uri=spotify:playlist:6f5qNkraZloaNSEEXios9C
346,Rutgers University-Newark,"['rap', 'desipop', 'poprap', 'pop', 'modernbollywood', 'southernhiphop', 'hiphop', 'sufi', 'filmi', 'punjabipop', 'alternativerb', 'indierb', 'undergroundhiphop', 'vaportrap', 'melodicrap', 'deeppoprb', 'indianfolk', 'indiesoul', 'bhangra', 'rb', 'afrodancehall', 'afropop', 'atlhiphop', 'azontobeats', 'dancepop', 'nigerianpop', 'urbancontemporary', 'arabpop', 'dancehall', 'lebanesepop', 'nigerianhiphop', 'nycrap', 'chicagorap', 'desihiphop', 'hippop', 'neosoul', 'trapsoul', 'canadiancontemporaryrb', 'canadianhiphop', 'canadianpop', 'gangsterrap', 'soca', 'torontorap', 'azonto', 'bellydance', 'dmvrap', 'dominicanpop', 'egyptianpop', 'indianindie', 'latin', 'lgbtqhiphop', 'pakistanipop', 'phillyrap', 'trapqueen', 'tropical']",https://embed.spotify.com/?uri=spotify:playlist:3FGwbUJOyJQWTMhMdjKcm6
347,Creighton University,"['indiepoptimism', 'pop', 'electropop', 'modernrock', 'contemporarycountry', 'countryroad', 'dancepop', 'moderncountryrock', 'country', 'indiepop', 'indiecoustica', 'edm', 'popedm', 'neomellow', 'countrypop', 'poprap', 'electrohouse', 'indieelectropop', 'jawaiian', 'tropicalhouse', 'vaporsoul', 'electronictrap', 'polynesianpop', 'postteenpop', 'folkpop', 'indietronica', 'poprock', 'stompandholler', 'vaportwitch', 'acousticpop', 'brostep', 'hopebeat', 'indierb', 'indiefolk', 'indiepoprap', 'alternativerb', 'nycpop', 'rap', 'basstrap', 'countrydawn', 'hawaiian', 'newamericana', 'undergroundhiphop', 'anthemworship', 'bigroom', 'ccm', 'electra', 'heartlandrock', 'hiphop', 'indieanthemfolk', 'laindie', 'lapop', 'metropopolis', 'reggaerock', 'worship']",https://embed.spotify.com/?uri=spotify:playlist:0ziBVEmBcBcGoCczvgOPJa
348,Slippery Rock University of Pennsylvania,"['contemporarycountry', 'poprap', 'moderncountryrock', 'countryroad', 'country', 'rap', 'countrypop', 'pop', 'southernhiphop', 'hiphop', 'undergroundhiphop', 'melodicrap', 'indiepoprap', 'vaportrap', 'dancepop', 'deepundergroundhiphop', 'redneck', 'chicagorap', 'gangsterrap', 'indiepoptimism', 'postteenpop', 'pittsburghrap', 'poppunk', 'atlhiphop', 'electropop', 'emo', 'indierb', 'alternativeemo', 'alternativehiphop', 'anthememo', 'arkansascountry', 'brostep', 'canadianhiphop', 'dirtysouthrap', 'drill', 'easycore', 'edm', 'electrohouse', 'electronictrap', 'modernrock', 'phillyrap', 'rb', 'torontorap']",https://embed.spotify.com/?uri=spotify:playlist:2CdtsWVxMbVA3iT80HFomb
349,"Glendale Community College (Glendale, AZ)","['rap', 'undergroundhiphop', 'pop', 'poprap', 'hiphop', 'southernhiphop', 'vaportrap', 'indiegaragerock', 'indiepoptimism', 'dancepop', 'electropop', 'brostep', 'corrido', 'edm', 'electrohouse', 'electronictrap', 'escaperoom', 'indierb', 'melodicmetalcore', 'melodicrap', 'metalcore', 'modernrock', 'postscreamo', 'regionalmexicanpop', 'alternativerb', 'basstrap', 'bedroompop', 'calirap', 'canadianhiphop', 'indiepop', 'postteenpop', 'screamo', 'zapstep', 'chicanorap', 'darktrap', 'deeppoprb', 'emorap', 'hippop', 'indiepoprap', 'indietronica', 'laindie', 'latinhiphop', 'lgbtqhiphop', 'rb', 'regionalmexican', 'torontorap', 'urbancontemporary']",https://embed.spotify.com/?uri=spotify:playlist:10MC3wTVPlZjL8tKEQ5k0K
350,Antelope Valley College,"['rap', 'poprap', 'calirap', 'pop', 'hiphop', 'southernhiphop', 'westcoasttrap', 'undergroundhiphop', 'indiegaragerock', 'alternativerb', 'dancepop', 'urbancontemporary', 'classicsoul', 'deeppoprb', 'gangsterrap', 'quietstorm', 'vaportrap', 'motown', 'norteno', 'rb', 'soul', 'banda', 'funk', 'indierb', 'regionalmexican', 'disco', 'grupera', 'latinhiphop', 'modernrock', 'atlhiphop', 'chicanorap', 'duranguense', 'escaperoom', 'hippop', 'hyphy', 'indiesoul', 'indiesurf', 'melodicrap', 'neopsychedelic', 'southernsoul', 'brillbuildingpop', 'deepregionalmexican', 'dirtysouthrap', 'electropop', 'indiepop', 'indierock', 'laindie', 'latin', 'neosoul', 'newjackswing', 'postteenpop', 'tejano', 'alternativeemo', 'bedroompop', 'boyband', 'corrido', 'cumbia', 'darktrap', 'doowop', 'emo', 'emorap', 'gfunk', 'nugaze', 'ranchera', 'reggaeton', 'reggaetonflow', 'regionalmexicanpop', 'soulflow', 'trapqueen', 'tropical', 'westcoastrap']",https://embed.spotify.com/?uri=spotify:playlist:7b2yPrSKDRW6ajQ4RzE6LP
351,Johnson County Community College,"['modernrock', 'poprap', 'rap', 'indiepop', 'indiepoptimism', 'pop', 'hiphop', 'undergroundhiphop', 'indietronica', 'edm', 'brostep', 'electrohouse', 'electronictrap', 'southernhiphop', 'electropop', 'indierock', 'stompandholler', 'vaporsoul', 'zapstep', 'alternativerb', 'dancepop', 'emo', 'folkpop', 'indiefolk', 'indierb', 'indiecoustica', 'newamericana', 'alternativeemo', 'anthememo', 'anthemworship', 'atlhiphop', 'calirap', 'ccm', 'contemporarycountry', 'deepnewamericana', 'deeppoprb', 'deepundergroundhiphop', 'dirtysouthrap', 'filthstep', 'gangsterrap', 'indieelectropop', 'indiepunk', 'midwestemo', 'neonpoppunk', 'nycpop', 'popemo', 'poppunk', 'poprock', 'postteenpop', 'rb', 'shimmerpop', 'urbancontemporary', 'vaportrap', 'vaportwitch', 'worship']",https://embed.spotify.com/?uri=spotify:playlist:3snpLSS4sS7YsotH3CAmeg
352,San Joaquin Delta College,"['calirap', 'westcoasttrap', 'hyphy', 'pop', 'alternativerb', 'deeppoprb', 'rap', 'indierb', 'poprap', 'urbancontemporary', 'rb', 'dancepop', 'hiphop', 'southernhiphop', 'corrido', 'hippop', 'regionalmexicanpop', 'neosoul', 'vaportrap', 'westcoastrap', 'gangsterrap', 'indiegaragerock', 'indiesoul', 'undergroundhiphop', 'latinhiphop', 'newjackswing', 'norteno', 'postteenpop', 'quietstorm', 'banda', 'chicanorap', 'cumbia', 'detroittrap', 'duranguense', 'grupera', 'khop', 'koreanrb', 'melodicrap', 'raplatina', 'regionalmexican', 'trapqueen']",https://embed.spotify.com/?uri=spotify:playlist:0dJVkajjFbQydL9YbJKLgn
353,Texas A & M International University,"['reddirt', 'outlawcountry', 'texascountry', 'anthemworship', 'indiecoustica', 'rootsamericana', 'ccm', 'countryroad', 'moderncountryrock', 'contemporarycountry', 'worldworship', 'country', 'newamericana', 'rootsworship', 'worship', 'christianpop', 'christianuplift', 'hopebeat', 'folkpop', 'heartlandrock', 'modernrock', 'rootsrock', 'stompandholler', 'alternativecountry', 'austindie', 'christianalternativerock', 'christianmusic', 'countryrock', 'deepnewamericana', 'electropop', 'indiefolk', 'indiepoptimism', 'modernsouthernrock', 'neomellow', 'traditionalcountry']",https://embed.spotify.com/?uri=spotify:playlist:5QAomgXhxwYjg975DWtTTv
354,Sacramento City College,"['calirap', 'westcoasttrap', 'pop', 'rap', 'alternativerb', 'poprap', 'indierb', 'deeppoprb', 'hiphop', 'urbancontemporary', 'dancepop', 'southernhiphop', 'hyphy', 'rb', 'indiesoul', 'vaportrap', 'hippop', 'undergroundhiphop', 'electropop', 'westcoastrap', 'detroittrap', 'escaperoom', 'gangsterrap', 'indiegaragerock', 'neosoul', 'postteenpop', 'brostep', 'classicsoul', 'edm', 'electrohouse', 'electronictrap', 'melodicrap', 'newjackswing', 'popedm', 'quietstorm', 'bedroomsoul', 'canadianpop', 'corrido', 'disco', 'dmvrap', 'funk', 'indiepoptimism', 'modernrock', 'motown', 'neopsychedelic', 'regionalmexicanpop', 'soul', 'southernsoul', 'trapqueen', 'trapsoul']",https://embed.spotify.com/?uri=spotify:playlist:3BkArZ8sNRUZiF62Gh1aHv
355,Humboldt State University,"['indiegaragerock', 'alternativerb', 'neopsychedelic', 'modernrock', 'indierb', 'indiesoul', 'westcoasttrap', 'calirap', 'undergroundhiphop', 'bedroompop', 'freakfolk', 'indiefolk', 'indierock', 'hiphop', 'indiepop', 'pop', 'poprap', 'artpop', 'folkpop', 'hyphy', 'indiesurf', 'noisepop', 'rap', 'escaperoom', 'garagepsych', 'garagerock', 'indiepunk', 'indietronica', 'laindie', 'westcoastrap', 'alternativeemo', 'alternativehiphop', 'alternativerock', 'anthememo', 'bayareaindie', 'bedroomsoul', 'chamberpop', 'chillwave', 'electropop', 'emo', 'gangsterrap', 'neosoul', 'nugaze', 'rootsrock', 'southernhiphop', 'australiangaragepunk', 'bluesrock', 'bostonindie', 'brooklynindie', 'countryrock', 'dancepop', 'dreampop', 'experimentalpop', 'folkrock', 'garagepop', 'jamband', 'lofi', 'mellowgold', 'midwestemo', 'newamericana', 'reggaerock', 'rock', 'stompandholler', 'trapqueen']",https://embed.spotify.com/?uri=spotify:playlist:3mBBOCv9MzfQngkdRJ1Z4C
356,Macomb Community College,"['poprap', 'rap', 'detroittrap', 'pop', 'southernhiphop', 'hiphop', 'anthememo', 'poppunk', 'alternativeemo', 'undergroundhiphop', 'emo', 'vaportrap', 'melodicrap', 'modernrock', 'easycore', 'indiepoprap', 'metalcore', 'screamo', 'atlhiphop', 'dancepop', 'detroithiphop', 'indiepoptimism', 'melodicmetalcore', 'postscreamo', 'brostep', 'calirap', 'contemporarycountry', 'country', 'countryroad', 'deepundergroundhiphop', 'edm', 'electrohouse', 'electronictrap', 'gangsterrap', 'indiepunk', 'moderncountryrock', 'postteenpop', 'progressiveposthardcore', 'westcoasttrap', 'deeppoprb', 'dirtysouthrap', 'electropop', 'hardcorehiphop', 'hippop', 'indiepop', 'modernalternativerock', 'neonpoppunk', 'phillyindie', 'pixie', 'popedm', 'rb', 'urbancontemporary', 'zapstep']",https://embed.spotify.com/?uri=spotify:playlist:1OkUd1GxrCb8eP5O76E6dg
357,University of Missouri-Kansas City,"['indiepoptimism', 'modernrock', 'indiepop', 'pop', 'electropop', 'indietronica', 'indiefolk', 'stompandholler', 'folkpop', 'alternativerb', 'indierb', 'indierock', 'newamericana', 'poprap', 'chamberpop', 'dancepop', 'edm', 'indieelectropop', 'contemporarycountry', 'countrypop', 'indiecoustica', 'rap', 'vaporsoul', 'electronictrap', 'hopebeat', 'anthemworship', 'brostep', 'ccm', 'country', 'countryroad', 'electrohouse', 'escaperoom', 'indiesoul', 'laindie', 'lapop', 'moderncountryrock', 'popedm', 'postteenpop', 'shimmerpop', 'worldworship', 'alternativecountry', 'artpop', 'christianpop', 'christianuplift', 'deepccm', 'deepnewamericana', 'desipop', 'hiphop', 'indiepoprap', 'indiepunk', 'metropopolis', 'modernalternativerock', 'modernbollywood', 'neomellow', 'punjabipop', 'rootsrock', 'rootsworship', 'socialmediapop', 'sufi', 'trapqueen', 'tropicalhouse', 'undergroundhiphop', 'vaportwitch', 'worship']",https://embed.spotify.com/?uri=spotify:playlist:38AVazT1HBnEY0jmSUoYW0
358,Fashion Institute of Technology,"['alternativerb', 'pop', 'artpop', 'escaperoom', 'indierb', 'dancepop', 'indiesoul', 'electropop', 'indiegaragerock', 'indiepop', 'freakfolk', 'modernrock', 'indierock', 'noisepop', 'chillwave', 'indiepoptimism', 'indietronica', 'postteenpop', 'dreampop', 'hyperpop', 'lofi', 'poprap', 'hippop', 'indiefolk', 'neosoul', 'nugaze', 'rb', 'trapqueen', 'urbancontemporary', 'deeppoprb', 'neopsychedelic', 'rap', 'alternativerock', 'bedroompop', 'chamberpop', 'experimentalrock', 'folkpop', 'hiphop', 'lgbtqhiphop', 'newrave', 'garagepsych', 'shoegaze', 'alternativedance', 'antifolk', 'brooklynindie', 'indiesurf', 'metropopolis', 'newwave', 'noiserock', 'slowcore', 'vaporsoul', 'atlantaindie', 'chamberpsych', 'dancepunk', 'experimentalpop', 'fluxwork', 'funk', 'garagerock', 'nycpop', 'soul', 'strut', 'transpop']",https://embed.spotify.com/?uri=spotify:playlist:7wT81QW1pWi4p7C6lRp18g
359,University of Southern Mississippi,"['contemporarycountry', 'rap', 'countryroad', 'southernhiphop', 'moderncountryrock', 'poprap', 'country', 'countrypop', 'pop', 'hiphop', 'gangsterrap', 'dirtysouthrap', 'modernrock', 'anthemworship', 'ccm', 'worship', 'christianmusic', 'dancepop', 'christianalternativerock', 'indiepoptimism', 'stompandholler', 'worldworship', 'atlhiphop', 'indiepop', 'alternativerb', 'deeppoprb', 'indiefolk', 'newamericana', 'outlawcountry', 'reddirt', 'christianpop', 'folkpop', 'hippop', 'indiecoustica', 'indietronica', 'countrydawn', 'countryrock', 'neomellow', 'rb', 'redneck', 'batonrougerap', 'electropop', 'texascountry', 'traditionalcountry', 'trapqueen', 'undergroundhiphop', 'urbancontemporary', 'acousticpop', 'chicagorap', 'crunk', 'indierb', 'melodicrap', 'poprock', 'vaportrap', 'alabamarap', 'brostep', 'chamberpop', 'christianrock', 'countrygospel', 'deepsoutherntrap', 'edm', 'electrohouse', 'electronictrap', 'escaperoom', 'indierock', 'neosoul', 'quietstorm', 'trapsoul', 'ukpop', 'vaporsoul']",https://embed.spotify.com/?uri=spotify:playlist:7iwb2xIBZcwRlQzgKbJyEf
360,Hofstra University,"['pop', 'poprap', 'rap', 'dancepop', 'hiphop', 'southernhiphop', 'broadway', 'hollywood', 'modernrock', 'showtunes', 'indiepop', 'indiepoptimism', 'postteenpop', 'undergroundhiphop', 'artpop', 'electropop', 'vaportrap', 'chamberpop', 'contemporarycountry', 'country', 'countryroad', 'escaperoom', 'folkpop', 'indiefolk', 'indiepunk', 'indierock', 'melodicrap', 'moderncountryrock', 'noisepop', 'alternativeemo', 'anthememo', 'countrypop', 'edm', 'emo', 'freakfolk', 'indiepoprap', 'popedm', 'alternativerb', 'atlhiphop', 'boyband', 'deeppoprb', 'electrohouse', 'electropowerpop', 'gangsterrap', 'indietronica', 'metropopolis', 'poppunk', 'vaportwitch']",https://embed.spotify.com/?uri=spotify:playlist:2Knb7fekavtJssWAwG2DQP
361,Princeton University,"['modernrock', 'indiepop', 'folkpop', 'indiefolk', 'electropop', 'alternativerb', 'artpop', 'chamberpop', 'indiepoptimism', 'indierock', 'freakfolk', 'pop', 'stompandholler', 'indierb', 'indiesoul', 'dancepop', 'indietronica', 'poprap', 'rap', 'vaporsoul', 'escaperoom', 'hiphop', 'lofibeats', 'newamericana', 'noisepop', 'chillhop', 'indieelectropop', 'undergroundhiphop', 'indiepunk', 'nycpop', 'popedm', 'postteenpop', 'tropicalhouse', 'edm', 'hopebeat', 'indiecoustica', 'smallroom', 'vaportwitch', 'broadway', 'electrohouse', 'electronictrap', 'hollywood', 'lofi', 'neomellow', 'newrave', 'showtunes', 'viralpop', 'alternativedance', 'alternativerock', 'antifolk', 'baroquepop', 'beats', 'bedroompop', 'bedroomsoul', 'brooklynindie', 'chicagoindie', 'chillwave', 'dreampop', 'indieanthemfolk', 'indiepoprap', 'laindie', 'lapop', 'metropopolis', 'neosoul', 'oaklandindie', 'phillyindie', 'rb', 'rock', 'trapsoul']",https://embed.spotify.com/?uri=spotify:playlist:4dnwZlyzDjA3Gq5XyQ6oGf
362,Belmont University,"['indiecoustica', 'indiepoptimism', 'modernrock', 'folkpop', 'stompandholler', 'hopebeat', 'indiefolk', 'indiepop', 'contemporarycountry', 'countrypop', 'neomellow', 'electropop', 'newamericana', 'pop', 'acousticpop', 'anthemworship', 'chamberpop', 'country', 'countryroad', 'moderncountryrock', 'ccm', 'indierb', 'indieelectropop', 'dancepop', 'nashvilleindie', 'worship', 'artpop', 'christianuplift', 'freakfolk', 'indieanthemfolk', 'indierock', 'indierockism', 'postteenpop', 'worldworship', 'austindie', 'canadianfolk', 'christianpop', 'indiegaragerock', 'indietronica', 'jacksonvilleindie', 'nashvillesingersongwriter', 'poprock', 'retrosoul']",https://embed.spotify.com/?uri=spotify:playlist:6ScqbIVQ9vI2kTe2JxHw6e
363,University of San Diego,"['pop', 'indiepoptimism', 'edm', 'electropop', 'vaporsoul', 'modernrock', 'electrohouse', 'vaportwitch', 'indierb', 'popedm', 'poprap', 'alternativerb', 'tropicalhouse', 'dancepop', 'electronictrap', 'indiepop', 'indieelectropop', 'indietronica', 'rap', 'undergroundhiphop', 'brostep', 'hiphop', 'indierock', 'basstrap', 'indiefolk', 'calirap', 'chamberpop', 'indiegaragerock', 'jawaiian', 'postteenpop', 'stompandholler', 'australianindie', 'bedroomsoul', 'folkpop', 'lapop', 'westcoasttrap', 'bedroompop', 'contemporarycountry', 'country', 'countryroad', 'escaperoom', 'house', 'hyphy', 'moderncountryrock', 'newamericana', 'southernhiphop', 'aussietronica', 'australianhiphop', 'basshouse', 'bigroom', 'chillwave', 'deeptropicalhouse', 'hawaiian', 'indiesoul', 'indiesurf', 'indiecoustica', 'indonesianpop', 'modernalternativerock', 'newfrenchtouch', 'polynesianpop', 'poprock', 'reggaerock', 'rock', 'vaportrap', 'zapstep']",https://embed.spotify.com/?uri=spotify:playlist:4eeRnYgTlDcdjI5H4mqaZm
364,College of Lake County,"['rap', 'southernhiphop', 'poprap', 'regionalmexicanpop', 'undergroundhiphop', 'hiphop', 'pop', 'corrido', 'vaportrap', 'norteno', 'regionalmexican', 'banda', 'chicagorap', 'edm', 'grupera', 'electrohouse', 'melodicrap', 'brostep', 'electronictrap', 'latin', 'latinhiphop', 'tropical', 'cumbia', 'drill', 'duranguense', 'indiegaragerock', 'reggaeton', 'zapstep', 'bedroompop', 'calirap', 'chicagodrill', 'conscioushiphop', 'dancepop', 'deepregionalmexican', 'filthstep', 'indierb', 'popedm', 'reggaetonflow', 'alternativerb', 'bachata', 'bigroom', 'canadianelectronic', 'canadianhiphop', 'cumbiasonidera', 'electropop', 'gangsterrap', 'indietronica', 'neomellow', 'poppunk', 'progressiveelectrohouse', 'ranchera', 'traplatino']",https://embed.spotify.com/?uri=spotify:playlist:0lw8M40R7G9zYbWmHRvlyu
